,0,1
103,5305.453367818512,-13018.3097374672
104,4086.051489317231,-10075.200915981844
105,4874.790178769334,-11878.20924567908
106,4541.109479500808,-11113.377717476164
107,3987.8993215987316,-9978.88296791882
108,4473.056241532242,-11041.460250610196
109,4181.958523879791,-10338.382801960528
110,7151.9984891405575,-17119.558249513186
111,4001.2036589504664,-9790.007404638793
112,4275.5570177691425,-10444.002200041676
113,4085.000300075721,-10017.340160153879
114,4101.197276795511,-10083.16586593304
115,4392.992429728412,-10910.156122092927
116,4267.782793707649,-10453.582038519455
117,4529.35875493127,-10961.025819599727
118,4604.941616916424,-11105.577617152354
119,4708.707354118791,-11486.686643683663
120,6011.535664733223,-14357.426768912097
121,4219.626982723007,-10535.931077600817
122,4070.0932697008766,-10023.904009506216
123,4371.38460689064,-10992.549699664165
124,4277.684391387967,-10644.242758636039
125,5022.6049011884925,-12294.958779674918
126,4001.912589741751,-10003.60266501408
127,4198.016749246254,-10379.960996730691
128,4493.8344776622,-11005.3188726899
129,4301.2013067030075,-10531.75459700242
130,4537.53960652996,-11125.738289869045
131,3927.79216569232,-9716.423591133356
132,3589.486575982889,-9099.885973496868
133,3679.3631411536803,-9184.672306400787
134,4181.008395730855,-10321.96047585665
135,4343.492323590189,-10955.569592839476
136,4369.276129363192,-10833.208124533665
137,4633.597110366652,-11459.35997054397
138,4877.307144947457,-12151.132414547475
139,4545.348094996857,-11245.958581379193
140,4189.075299720536,-10594.120068488037
141,4398.673258495278,-11086.69235034898
142,4805.827612448482,-11694.58393114933
143,6180.284246961002,-14921.892990447504
144,4777.163394005791,-11781.831381742695
145,4802.4137565588135,-11887.94066550028
146,5417.635687726601,-13302.115715242915
147,6016.097438817666,-14608.67242753775
148,4555.249623631148,-11171.012805883538
149,4715.52086232183,-11626.390386114037
150,7077.505410011088,-16934.646641154042
151,7194.319435273141,-17248.573494490076
152,6463.693873033655,-15647.806586428367
153,5948.007359979279,-14574.688682198337
154,5806.054225302475,-14133.261848438948
155,4717.534839979671,-11439.402831318002
156,4634.529323210318,-11638.309015211062
157,4423.953839232874,-10971.876335358238
158,4284.970202638611,-10526.63298792707
159,4841.944077193399,-11763.660315694255
160,4334.453083953876,-10678.567155658322
161,5227.399169271768,-12897.937867043975
162,5867.523505616688,-14255.912925727655
163,4848.006926070258,-11687.223695151235
164,4652.1960442422505,-11426.325444282398
165,5310.62585882924,-12845.036539310968
166,4732.957845022579,-11890.714624507835
167,5768.91780056685,-13894.796344402526
168,4833.027916761375,-11909.212905347958
169,4610.763454607164,-11322.89693426366
170,5681.603309161653,-13725.84480954501
171,4556.852965004789,-11079.306499077016
172,5571.553133552725,-13455.53905098027
173,4723.719271319511,-11632.448087566434
174,4193.57706133617,-10552.747678714733
175,4248.98587316286,-10502.534914644735
176,5317.449018026231,-12908.881735864248
177,5054.497467163166,-12275.562561836621
178,3730.670444789336,-9277.530061009433
179,5161.087137673126,-12594.683879062572
180,5203.7738205255755,-12704.301893963924
181,4228.022548341854,-10285.864404246598
182,4416.898043580065,-10649.316046590588
183,3985.6457825056327,-9713.498758879758
184,4779.998197755963,-11595.229877551841
185,4541.8594278308365,-11113.89875044632
186,5141.477270452799,-12817.181736244997
187,4828.704842996135,-11737.133786942537
188,4867.212789484471,-11803.789132162246
189,4766.618362701995,-11615.407260829787
190,4628.216398720564,-11310.067417029353
191,5613.438580756464,-13502.37210832096
192,6019.700782055781,-14364.252403518934
193,5240.263306191125,-12990.57686263609
194,5704.273626634642,-13968.079184040387
195,4976.166841972311,-12470.527171471533
196,5655.123568275461,-14052.800133663253
197,7375.785647342449,-17476.67221885917
198,5961.695617315829,-14550.019425525998
199,6533.892802471614,-15788.018551654837
200,5914.340984625509,-14512.55005750515
201,5959.864085574251,-14425.142804126684
202,4031.0098501375073,-10003.420468568766
203,3516.5810775494556,-8929.34536809962
204,4673.973022627728,-11443.203080585223
205,4164.252787430723,-10070.665916229153
206,4996.616297491033,-12159.078607124513
207,5115.3005050040365,-13223.42510857958
208,3950.8341298207215,-9759.487462272791
209,4677.220837904975,-11455.512652285428
210,4201.387258142475,-10316.978670789811
211,4942.30150394579,-12152.577636847416
212,4699.248468713741,-11538.580951517573
213,6118.9896335909225,-15112.386590300155
214,4018.3472540060147,-9862.014552243578
215,4090.821899753854,-10015.174712476288
216,3940.743136099458,-9802.035070685977
217,4965.976619426329,-12126.275169552227
218,4383.019589897869,-10863.263038685147
219,4415.445169560179,-10863.142191211715
220,4770.781946417125,-11697.825372648294
221,5021.74229852746,-12195.473426529341
222,3971.275992089044,-9851.803706798377
223,4399.939853658894,-10784.183234303327
224,4432.473895083135,-11017.49321612142
225,4213.850972563469,-10433.985775087262
226,4182.192905662322,-10508.356946395847
227,5557.954026367523,-13291.143634120028
228,4888.775847971957,-11732.320372527874
229,4602.044595054983,-11183.17902851772
230,4817.523812989564,-11626.187153743602
231,4675.870185758144,-11537.782648648306
232,4365.57060841775,-10830.840479059163
233,4915.184133280187,-12008.606313353388
234,4761.87750015121,-11709.24148492179
235,4852.003937814779,-11826.564181676124
236,4638.727872694972,-11383.979077720387
237,5345.548023927398,-12867.353845607257
238,4502.267665990522,-11141.895398247889
239,4232.87377811696,-10385.964703463107
240,4435.778797760394,-10901.39581520832
241,4097.673834263706,-10161.14600630911
242,4850.449085067472,-11884.067761778775
243,4290.4245186022135,-10674.726714288377
244,4110.829640794635,-10250.630663211949
245,4621.69068800539,-11476.492735555159
246,4188.869090381417,-10496.3344298721
247,3973.284923209832,-10004.77916165027
248,4627.40349044107,-11443.44670721392
249,4128.945961695597,-10099.921057045647
250,3991.463158851851,-10086.461392735404
251,5062.252151327855,-12242.9509110398
252,5602.036288409953,-13425.125792038036
253,4874.392677189496,-11907.095910441103
254,4274.162925417488,-10459.385310867552
255,4572.918745801748,-11183.794427521278
256,5049.534840565511,-12333.703892022966
257,4355.475956118837,-10836.715138344449
258,3908.2888692781435,-9583.927940093561
259,4264.416816331503,-10608.706494225065
260,4667.998882351087,-11462.636770709063
261,6550.682654506852,-15589.121907217677
262,4875.763050250977,-11999.708141377352
263,5724.33571918969,-13958.02012866855
264,4171.458743468198,-10277.716022109826
265,3907.2587525010426,-9667.399981583525
266,4321.022877605518,-10684.13285744008
267,4755.922542605703,-11500.760738586236
268,4131.287880662244,-10152.373801764637
269,4301.5187918334195,-10602.433808392527
270,6253.4465804061465,-15021.743420910609
271,4732.796498907187,-11978.564962125702
272,3714.7142163367453,-9051.53805406892
273,4766.626768853025,-11597.25523588529
274,4571.871346217769,-11222.237262844223
275,5064.620555779435,-12328.47203040908
276,5342.584292705223,-12976.58490817358
277,4774.389380693031,-11688.193563373508
278,5753.451019391535,-13798.384493661595
279,5031.647376797019,-12171.21709133034
280,3658.1586901057526,-9120.765161465453
281,4293.936600068385,-10623.12571410587
282,4635.819638845359,-11259.478404080528
283,4133.748229834006,-10191.212009422943
284,4288.933714534139,-10549.45095233508
285,4885.8718110010295,-11867.396697098058
286,4512.498383269306,-10930.708608080371
287,4533.903823549352,-11023.875834600783
288,4386.115247396026,-10714.90884368041
289,4872.188159794846,-11927.897297995942
290,4545.350679437691,-11205.934199702555
291,4420.183741581415,-10770.545481870664
292,4490.257380647115,-10847.737273514163
293,4448.292944088326,-11042.710524806347
294,3861.7523103037656,-9465.373994658134
295,5132.121414892499,-12515.813107487054
296,4327.955837228643,-10695.613097131756
297,4643.107477500809,-11466.026687709682
298,4174.586763045796,-10688.673446586237
299,5286.43605577595,-13140.9607424239
300,6293.030881623465,-15184.73590147811
301,5503.858194025837,-13355.81220387039
302,4375.805200851074,-10997.443097493835
303,5907.4959437222515,-14574.672485202138
304,5336.137419725436,-13308.552593783525
305,4530.298159052843,-11223.371900575708
306,4407.377229872785,-11308.801690013119
307,4831.188870363241,-12053.263781130563
308,4785.128158352199,-11940.181936985708
309,5107.6339428323345,-12616.890173291571
310,5440.179846997384,-13365.097069325882
311,5641.83122341459,-13655.622256995297
312,4599.729740673867,-11546.745453955276
313,4587.478409362468,-11300.275079899046
314,5689.888185531068,-13610.350081176723
315,5455.087955844503,-13172.479038191454
316,5487.015222678911,-13231.708902824841
317,5411.698783366584,-13061.25495320544
318,4599.828566755005,-11201.737032990462
319,5020.849401103327,-12147.202317308642
320,4382.147409532135,-10772.065534735215
321,5033.143962945364,-12033.866970524461
322,4228.16586667822,-10437.104682686024
323,5526.653224702288,-13175.861563091361
324,7058.270332007215,-16569.965242637394
325,5509.903366397149,-13239.526032711012
326,7432.719988847929,-17322.726720203293
327,5412.372445829635,-12912.759373776287
328,5035.178601341638,-12221.028268721264
329,4845.884527795369,-11672.589903247797
330,4793.474762263498,-11623.552424112699
331,5330.525667126783,-12862.082136576742
332,6407.393624197719,-15193.778227711555
333,5251.488325431144,-12627.653628135644
334,4427.979140245935,-10988.11102124073
335,4722.3114436273545,-11432.387086505736
336,4503.840442148087,-10941.234281802237
337,3837.4012112040577,-9656.604507804394
338,4581.274304125986,-11421.924696213171
339,4034.7715740704657,-10028.48765862011
340,4446.270000448775,-10995.124555747092
341,4215.876172383777,-10479.816060706442
342,4202.791964053105,-10479.25145199901
343,4591.343588131206,-11133.1885227758
344,5001.818750320093,-11923.026860860458
345,4466.8871655685825,-10842.113236984384
346,4674.900996711202,-11359.859804425058
347,4817.688495594233,-11731.96968107469
348,4176.018632021162,-10145.272085937571
349,4534.279445415093,-11260.683296436511
350,4460.47966958517,-10715.836384058304
351,5697.714255640459,-13544.739929649151
352,5884.820714974978,-14013.921090919624
353,3941.8190659317083,-9774.78301142217
354,4934.752224600258,-12010.955009084995
355,4799.265218987289,-11681.431176946411
356,4301.267252222466,-10361.437744299465
357,5192.872809394289,-12513.944003873716
